Ticker,environmentScore,socialScore,governanceScore,totalEsg,ratingYear,ratingMonth,Trading_Days,Mean_Daily_Excess_Return,Annualized_Excess_Return,Sharpe_Ratio,Cumulative_Return,Annualized_Return,Mean_Daily_Return,Volatility,Beta,Downside_Deviation,Excess_Return_Std,VaR_5pct,Max_Drawdown,Market_Cap_Billions,Log_Market_Cap,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Unknown,Sector_Utilities
CDNS,2.33,4.88,4.81,12.02,2023.0,9.0,250,0.0003669726058193823,0.09247709666648435,0.30483826108581974,0.10416322619269947,0.10503884592198309,0.000578227787648851,0.3033675512344351,1.7411251094934617,0.2011350940210439,0.3033644672328376,-0.02939858274378186,-0.2439816344934422,91.973541888,4.521500947513718,0,0,0,0,0,0,0,0,1,0,0
CDW,2.48,3.21,3.52,9.21,2023.0,9.0,250,0.00012113032668517209,0.030524842324663366,0.133767874809684,0.058448293188649636,0.05892939494107119,0.00033238550851463734,0.22819099446096014,0.8697893681240522,0.19849934182345882,0.22819262373788982,-0.019917401637551114,-0.19854964872890432,19.167633408,2.9532230965414685,0,0,0,0,0,0,0,0,1,0,0
CE,14.7,5.86,5.57,26.13,2023.0,9.0,250,-1.5838159259510266e-05,-0.003991216133396587,-0.014831494390311995,0.013188613557245876,0.01329482075131061,0.0001954170225699578,0.2691028920906297,1.1904346157823067,0.16896589807646495,0.26910411239501725,-0.028366185456544315,-0.2724310457846221,4.449184256,1.4927207661157929,0,0,0,0,0,0,0,0,0,0,0
CF,16.19,7.73,5.42,29.33,2023.0,9.0,250,0.00013873609047290392,0.03496149479917179,0.12311611972155852,0.04898368006898557,0.049385070909370166,0.00034999127230236654,0.28396767793639827,0.5252757437658848,0.1789668625173565,0.2839717079960065,-0.029407885599806873,-0.1983824978962942,12.614453248,2.534843239734809,0,0,0,0,0,0,0,0,0,0,0
CFG,1.96,10.15,11.43,23.54,2023.0,9.0,250,0.0016326165049355943,0.41141935924376977,1.2555552222884276,0.50366749909147,0.5085823674415291,0.001843871686765062,0.3276753075107393,1.1699655023167,0.19633261729797333,0.32767922265808397,-0.033016415832828876,-0.19415075702857554,23.922614272,3.174824215418154,0,0,0,0,1,0,0,0,0,0,0
CHD,6.89,6.31,6.66,19.86,2023.0,9.0,250,7.78786558640096e-05,0.01962542127773042,0.11111272238275469,0.058383492545892146,0.05886404621938435,0.0002891338376934807,0.17662503249010808,0.042445073007863356,0.14437650663127308,0.17662623016404824,-0.017728116018040616,-0.10909655144557268,20.589807616,3.0247961774312095,0,0,1,0,0,0,0,0,0,0,0
CHRW,4.73,9.29,5.3,19.32,2023.0,9.0,250,0.0006130703309681546,0.15449372340397496,0.493376540284386,0.1715903104010863,0.17307553470735204,0.000824325512797623,0.31313293120377483,0.28623932233944527,0.21353251094676992,0.31313552791732585,-0.02103742361004241,-0.2501656869543309,18.57352704,2.9217372894784144,0,0,0,0,0,0,1,0,0,0,0
CHTR,6.05,10.72,7.95,24.72,2023.0,9.0,250,-0.0006863749144805023,-0.17296647844908658,-0.44331368698054613,-0.17706951478120458,-0.17835152004958932,-0.0004751197326510348,0.3901670876770196,0.9116873660278241,0.3057250426241119,0.3901672416820211,-0.02831046758077469,-0.4413139480121025,28.014813184,3.3327334125673858,1,0,0,0,0,0,0,0,0,0,0
CI,0.02,5.99,5.65,11.65,2021.0,3.0,250,0.0010019020615094573,0.2524793195003832,0.9351272615469383,0.3077311598609509,0.31054102247262283,0.0012131572433389283,0.269993308078406,0.28354829851619023,0.18269628517466144,0.2699946091644449,-0.02039643406561893,-0.19254295084075732,70.905880576,4.261353371932167,0,0,0,0,0,1,0,0,0,0,0
CINF,1.76,10.97,12.88,25.61,2023.0,9.0,250,0.0008817395157571088,0.2221983579707914,1.082655457605416,0.2869082875585274,0.28950781493627,0.0010929946975865778,0.20522998885419913,0.4252975560991288,0.14542866739824134,0.2052345983294103,-0.017122950915836252,-0.1090211393169139,25.379893248,3.2339572561308234,0,0,0,0,1,0,0,0,0,0,0
CL,8.32,11.31,6.54,26.17,2023.0,9.0,250,0.0013279087587717243,0.3346330072104745,2.292721873046338,0.4535281135443965,0.457883509680312,0.0015391639406011925,0.14595223862959317,0.18262017918479517,0.09433094322848053,0.14595447059867228,-0.013798600549348294,-0.06869498865856101,63.097798656,4.1446858823459065,0,0,1,0,0,0,0,0,0,0,0
CLX,7.72,8.59,5.31,21.63,2023.0,9.0,250,-2.484563712844198e-05,-0.00626110055636738,-0.0266929295468292,0.019775779160005724,0.01993555202275976,0.00018640954470102613,0.23455239674510325,0.4260824323928004,0.14337919218577347,0.2345602623115275,-0.020384543687524976,-0.25905473703478094,12.795741184,2.5491123955619917,0,0,1,0,0,0,0,0,0,0,0
CMCSA,3.96,10.9,8.23,23.09,2023.0,9.0,250,-0.0006883442528289401,-0.1734627517128929,-0.7695114412282886,-0.13470369361631995,-0.1357046654710643,-0.00047708907099947495,0.2254175379057607,0.6487317920735668,0.17347923345825875,0.22541932766589268,-0.021919456420334386,-0.21035733174943871,100.834156544,4.613477152842187,1,0,0,0,0,0,0,0,0,0,0
CME,2.13,6.48,9.19,17.8,2023.0,9.0,250,9.27169927220205e-05,0.023364682165949165,0.13611332648882937,0.06333484224048935,0.06385736612533832,0.0003039721745514916,0.1716537634403171,0.030150145038007926,0.11620707926265152,0.17165609546591074,-0.017846924028717265,-0.12613513737459395,97.675657216,4.581652369518446,0,0,0,0,1,0,0,0,0,0,0
CMG,6.79,9.59,4.27,20.66,2023.0,9.0,250,0.001407308311476856,0.3546416944921677,1.3280753682202713,0.44639715070003483,0.4506741024676968,0.001618563493306322,0.2670344302379722,0.7553084225876742,0.19704323768739543,0.2670343136981875,-0.020380295212724487,-0.27310864421051545,45.509636096,3.8179240858638632,0,1,0,0,0,0,0,0,0,0,0
CMI,5.62,7.74,5.94,19.3,2023.0,9.0,250,0.0010088623327352854,0.25423330784929193,1.1135497219746904,0.32205040107518923,0.3250064621161597,0.0012201175145647558,0.2283044138154401,0.7153134875644178,0.13750314846115058,0.22830889616536612,-0.022326563850246228,-0.12012142945527746,70.488211456,4.255445482446435,0,0,0,0,0,0,1,0,0,0,0
CMS,9.61,6.84,5.24,21.7,2023.0,9.0,250,0.0006672006164991056,0.1681345553577746,0.9207009451698167,0.22513091457144863,0.22712261195886674,0.0008784557983285744,0.18261237601251049,0.20986902647794134,0.12388073489051732,0.18261581704661267,-0.016908753779688573,-0.1166812280380044,21.634091008,3.074270357910907,0,0,0,0,0,0,0,0,0,0,1
CNC,0.09,13.28,6.51,19.89,2023.0,9.0,250,0.0009227269448318045,0.23252719009761474,0.9202214492059342,0.2866003140541262,0.2891967508648938,0.0011339821266612756,0.2526861695823061,0.32978207258220776,0.1599858148029617,0.25268612277866825,-0.02388748548450329,-0.1930108638929714,18.844801024,2.9362370681067103,0,0,0,0,0,1,0,0,0,0,0
CNP,12.92,10.67,5.14,28.73,2023.0,9.0,250,-0.0001750763232278416,-0.04411923345341608,-0.21088457672990743,-0.01265824181910713,-0.012758858980592702,3.617885860162517e-05,0.20921045255501725,0.41308888288663886,0.17030256754010029,0.20921033741562925,-0.023219931919791943,-0.18141170239731907,25.089728512,3.2224585397538257,0,0,0,0,0,0,0,0,0,0,1
COF,0.13,12.28,10.09,22.5,2023.0,9.0,250,0.0013284330828004485,0.334765136865713,1.2662394997815016,0.4196134558046569,0.42359832391535135,0.001539688264629922,0.26437598110330107,0.8616184094939443,0.15821114034372333,0.2643774237997465,-0.023342091715227213,-0.1482864062754136,147.523846144,4.993989831485768,0,0,0,0,1,0,0,0,0,0,0
COO,2.7,8.8,5.96,17.47,2023.0,9.0,250,0.0005210628116064362,0.13130782852482192,0.48822912405365043,0.15966988564674622,0.1610450054452952,0.0007323179934359041,0.26893966220669235,0.7672794461691338,0.12534207878151885,0.268947143985603,-0.023227677903690975,-0.16794779673664811,16.240318464,2.787496944393478,0,0,0,0,0,1,0,0,0,0,0
COP,17.57,8.07,8.28,33.91,2023.0,9.0,250,-0.0004035612319703825,-0.10169743045653638,-0.47361293115470016,-0.06836416011009105,-0.0688917880887594,-0.00019230605014091345,0.2147251697844408,0.3352361969977382,0.13290519891831196,0.2147268872253788,-0.02265941999903715,-0.21682147731632107,117.013413888,4.762288576841491,0,0,0,1,0,0,0,0,0,0,0
COR,1.57,5.53,5.65,12.75,2023.0,9.0,250,0.0011002516919391809,0.27726342636867357,1.6827596080109832,0.36928439718236317,0.3727315290846944,0.0013115068737686525,0.1647683588754703,-0.04283550263614906,0.1138946261147536,0.16476710342269157,-0.01234153973268276,-0.12038240834219881,65.891811328,4.188014174728485,0,0,0,0,0,1,0,0,0,0,0
COST,6.52,11.22,5.55,23.29,2023.0,9.0,250,0.0018437330764003001,0.4646207352528756,2.3922699957265734,0.6396509046997136,0.6461499916444085,0.002054988258229769,0.19421658586772333,0.8314706242688779,0.16003062756267375,0.19421751561606757,-0.016131070279471388,-0.10273809393395553,396.770082816,5.9833569764392545,0,0,1,0,0,0,0,0,0,0,0
CPB,10.87,8.15,4.47,23.5,2023.0,9.0,250,0.0006667192330522193,0.16801324672915927,0.762242143452968,0.21594526688328397,0.21784870533323053,0.0008779744148816854,0.22041776931277238,-0.12482559329035944,0.13115935440822915,0.22041978152514216,-0.021477820546283635,-0.12485629100042787,8.820578304,2.177087435216194,0,0,1,0,0,0,0,0,0,0,0
CPRT,1.48,8.96,5.59,16.03,2023.0,9.0,250,0.0005230272987206886,0.13180287927761353,0.6515839753897005,0.177412174821022,0.17895153006172282,0.0007342824805501578,0.20228233823998937,1.041815932658442,0.1205251625335656,0.2022807255178193,-0.02050531219510742,-0.15291891019084383,37.481644032,3.6238513206558123,0,0,0,0,0,0,1,0,0,0,0
CPT,4.0,3.93,8.17,16.09,2023.0,9.0,250,0.0005374148611413039,0.1354285450076086,0.572436918307597,0.1729435961581478,0.17444138234269624,0.0007486700429707724,0.23657496947552062,0.7738397768988045,0.14525875968883126,0.23658247865634086,-0.021979329504145228,-0.20271679508309437,11.099860992,2.4069325849966288,0,0,0,0,0,0,0,1,0,0,0
CRM,2.01,7.48,5.39,14.88,2023.0,9.0,250,0.0005605261809490298,0.1412525975991555,0.4131881295599191,0.14160608174986544,0.14281624170276985,0.0007717813627784981,0.3418603885140684,1.3592080825528847,0.32393367673066215,0.3418602508005293,-0.02351617750731442,-0.3120108837808811,249.104924672,5.517874191932208,0,0,0,0,0,0,0,0,1,0,0
CSCO,0.45,6.9,6.51,13.87,2023.0,9.0,250,-0.0006686349873364186,-0.1684960168087775,-0.8326172916204819,-0.12621022160791984,-0.1271528148368687,-0.0004573798055069522,0.20236535989483814,0.6870815718874507,0.1801805082727723,0.20236910583593817,-0.01739738175301276,-0.2186517116672329,308.066844672,5.730316787582216,0,0,0,0,0,0,0,0,1,0,0
CSGP,4.86,9.34,7.71,21.91,2023.0,9.0,250,-0.00032163718576109986,-0.08105257081179716,-0.28972289985928157,-0.06382459322445999,-0.06431840720652493,-0.00011038200393163583,0.2797574310580396,0.895502737506545,0.16770662162654587,0.2797589381135023,-0.0264973496111784,-0.2674716680769279,28.824188928,3.3612149279621963,0,0,0,0,0,0,0,1,0,0,0
CSX,7.04,10.03,4.84,21.91,2023.0,9.0,250,0.0002995394960964143,0.0754839530162964,0.4277711143586256,0.11883778637707754,0.1198433163951278,0.0005107946779258812,0.1764573295540894,0.633190202817926,0.10893829442045194,0.1764587427308469,-0.018291073108307077,-0.16154248541931693,67.67325184,4.214691003471117,0,0,0,0,0,0,1,0,0,0,0
CTAS,3.03,9.17,5.88,18.08,2023.0,9.0,250,0.001723975746916179,0.4344418882228771,2.2950670767053953,0.5934765854330364,0.599427105807673,0.001935230928745651,0.18929203926701507,0.7666390919738043,0.11425238489571704,0.18929376515065752,-0.015251071315051339,-0.08504338979398111,75.251007488,4.32082929208421,0,0,0,0,0,0,1,0,0,0,0
CTRA,20.26,8.34,7.47,36.07,2023.0,9.0,250,-0.0007347540655446427,-0.18515802451724997,-0.8082534805739106,-0.14511592739367518,-0.14618754931055766,-0.0005234988837151748,0.22908503353091986,0.6093092442184663,0.14249060102575126,0.22908410414239874,-0.022091064538417495,-0.21743518288590938,20.902404096,3.039864180872239,0,0,0,1,0,0,0,0,0,0,0
CTSH,1.11,7.64,5.91,14.66,2023.0,9.0,250,0.0001880031828479113,0.04737680207767365,0.24168878645892553,0.08420455881031885,0.08490601958284416,0.00039925836467738014,0.19602029274868052,0.7059219613081585,0.11749856149390676,0.19602399752098235,-0.019444812804106513,-0.19493858203563175,39.423320064,3.674357521009081,0,0,0,0,0,0,0,0,1,0,0
CVS,0.03,15.76,6.17,21.97,2023.0,9.0,250,-0.0005732415258128866,-0.1444568645048474,-0.47874601091272007,-0.12836906845635687,-0.12932656349161809,-0.00036198634398341425,0.30174156552676823,0.3844586280230123,0.28857780401801564,0.3017400901773431,-0.028425786584278606,-0.34131660188896223,96.007176192,4.564422940674045,0,0,0,0,0,1,0,0,0,0,0
CVX,17.01,9.18,10.42,36.6,2023.0,9.0,250,-0.0005466432225771532,-0.13775409208944261,-0.6714626964943277,-0.09951312111883592,-0.10026791461653517,-0.0003353880407476838,0.20515250369571303,0.36369331556835394,0.16423963348592183,0.205155242143234,-0.02385643738255168,-0.17112950282163455,302.22336,5.71116634665262,0,0,0,1,0,0,0,0,0,0,0
D,11.94,8.84,5.62,26.4,2023.0,9.0,250,0.0005362334343166625,0.13513082544779895,0.5308987530356095,0.16750209437870844,0.16894944652549104,0.00074748861614613,0.2545285643818922,0.3080092711321228,0.16952350426672388,0.25453219596983157,-0.02254660272177561,-0.18712733063838682,49.945391104,3.9109302306472165,0,0,0,0,0,0,0,0,0,0,1
DAL,9.88,14.57,5.8,30.26,2023.0,9.0,250,-5.3016620383885494e-05,-0.013360188336739144,-0.04280520920192562,-0.008632732772178353,-0.008701493291837892,0.0001582385614455819,0.3121113914185198,1.2516786779536961,0.20756856360227532,0.31211594536811954,-0.029977251450068614,-0.2992865026108034,43.813797888,3.779948788047905,0,0,0,0,0,0,1,0,0,0,0
DD,14.66,7.99,5.94,28.6,2023.0,9.0,250,0.00023764351327784587,0.05988616534601716,0.22895170002980486,0.08054378197995882,0.08121361905914637,0.0004488986951073151,0.26156382658317434,0.7147048184466154,0.24829317971289436,0.26156680792595643,-0.018119418126200014,-0.21029547932548243,16.972689408,2.83160554683091,0,0,0,0,0,0,0,0,0,0,0
DE,2.67,10.79,6.49,19.95,2023.0,9.0,250,-0.00043465064658121323,-0.10953196293846573,-0.47222384774459025,-0.07915971388221488,-0.07976703731869306,-0.00022339546475174575,0.23194499801319143,0.761445679041713,0.1619572099148876,0.23194924072896006,-0.02381915105957403,-0.16791737462961814,128.436199424,4.855432278500111,0,0,0,0,0,0,1,0,0,0,0
DFS,0.13,11.87,10.51,22.5,2023.0,9.0,250,0.0016293711348778085,0.41060152598920774,1.2918985279523658,0.506734851101672,0.5116843896767798,0.0018406263167072775,0.3178255314197246,0.8730749622629719,0.23828897809130065,0.31782800050093973,-0.024472704624783456,-0.14724984369019758,,,0,0,0,0,0,0,0,0,0,1,0
DG,3.5,8.56,5.53,17.59,2023.0,9.0,250,-0.001536064191770139,-0.387088176326075,-0.8394124703510052,-0.36309205112812515,-0.365386535176798,-0.001324809009940672,0.46114766454683553,0.4815366547351341,0.4821083343921918,0.4611417985775359,-0.03178406814016743,-0.4853616139903077,29.135433728,3.3719550873213673,0,0,1,0,0,0,0,0,0,0,0
DGX,0.13,13.07,8.0,21.21,2023.0,9.0,250,0.0006051486217211943,0.15249745267374096,0.7659980856565114,0.2026509047075149,0.2044275999129448,0.0008164038035506616,0.19908111014043448,0.22795951151323635,0.11667573898911698,0.19908333392640334,-0.0169338910095571,-0.1289846017333664,20.408895488,3.0159708591398777,0,0,0,0,0,1,0,0,0,0,0
DHI,8.71,6.66,5.66,21.03,2023.0,9.0,250,0.001818165128936502,0.4581776124919985,1.3649346392582342,0.5706439842529063,0.5763272282828245,0.002029420310765967,0.33567386826008644,1.2660899883137238,0.22922562244199632,0.335677327920253,-0.028822537022272863,-0.1783044411652905,47.288352768,3.8562640234840924,0,1,0,0,0,0,0,0,0,0,0
DHR,1.35,5.16,5.35,11.86,2023.0,9.0,250,0.00043256103753457905,0.10900538145871393,0.46858613726257337,0.1437993528569388,0.14502941955341786,0.0006438162193640482,0.23262164477820055,0.7635837128226417,0.13483517873965148,0.23262613378942645,-0.021427545626049125,-0.19956754117398579,162.006663168,5.087637465053208,0,0,0,0,0,1,0,0,0,0,0
DIS,0.04,8.96,6.71,15.7,2023.0,9.0,250,0.0003357380636510574,0.08460599204006646,0.3169293885655529,0.10705533965104808,0.10795643867104832,0.0005469932454805295,0.26695763353415564,0.644120893070981,0.19066031607608783,0.26695533797922555,-0.024713184955966836,-0.3030451173520995,189.3224448,5.243451618540131,1,0,0,0,0,0,0,0,0,0,0
DLR,2.8,2.81,7.0,12.61,2023.0,9.0,250,0.00047509084568844083,0.11972289311348709,0.45822100926126524,0.1476042684877017,0.14886895016625967,0.0006863460275179077,0.2612771360294529,1.1068336840478925,0.18264071566994403,0.261277616463946,-0.02602502160079222,-0.1263277779996738,57.606828032,4.053641102898494,0,0,0,0,0,0,0,1,0,0,0
DLTR,3.29,12.78,4.02,20.08,2023.0,9.0,250,-0.0013735879180638761,-0.3461441553520968,-1.1098489850795783,-0.2884453479550696,-0.2903798672268769,-0.0011623327362344095,0.31188794895122773,0.6470248542165864,0.2773973773316543,0.3118840130554137,-0.03076320566989054,-0.4368084558221833,24.973821952,3.2178281543330316,0,0,1,0,0,0,0,0,0,0,0
DOV,7.98,12.48,5.42,25.88,2023.0,9.0,250,0.0007681952187144411,0.19358519511603917,0.9403749039547745,0.2510423846481271,0.2532860330290412,0.0009794504005439116,0.20585475815016432,0.8492656251406518,0.11681413327561027,0.2058595931281353,-0.018058004212671935,-0.11097264879168144,26.208608256,3.266087916192548,0,0,0,0,0,0,1,0,0,0,0
DPZ,10.65,12.2,6.34,29.19,2023.0,9.0,250,0.00017833216198902613,0.044939704821234584,0.15952293566923048,0.058981377365285415,0.0594669891178059,0.00038958734381849315,0.2817128905208568,0.7109376105017947,0.24472851109103497,0.28171312565621726,-0.02358454107003484,-0.24261674099907554,14.141422592,2.6491082630457243,0,1,0,0,0,0,0,0,0,0,0
DRI,7.92,15.0,4.55,27.47,2023.0,9.0,250,-5.997988156411599e-05,-0.015114930154157229,-0.0728754170281439,0.01664950101915652,0.016783808618560325,0.0001512753002653569,0.207404120703367,0.5402751669082911,0.1432083082130947,0.20740780321462812,-0.01964713043495309,-0.21507761647806717,20.721246208,3.0311595607563793,0,1,0,0,0,0,0,0,0,0,0
DTE,15.03,10.04,4.73,29.8,2023.0,9.0,250,0.0006741419692360802,0.1698837762474922,0.854136279776292,0.2235270725159153,0.22550331942231683,0.0008853971510655507,0.19889135495605872,0.3044000300218698,0.13592920545931222,0.19889539909484552,-0.01993039669856518,-0.11962619674539955,27.254239232,3.3052090771565728,0,0,0,0,0,0,0,0,0,0,1
DUK,11.52,10.68,4.81,27.01,2023.0,9.0,250,0.0008797862733678039,0.2217061408886866,1.345312378582249,0.2959171676647372,0.29860736361882045,0.0010910414551972734,0.16479610851546755,0.21997892085206278,0.10168240103160502,0.16479900461655647,-0.015466171677698915,-0.10487160635807911,90.613088256,4.506598664602061,0,0,0,0,0,0,0,0,0,0,1
DVA,0.07,14.08,8.42,22.56,2023.0,9.0,250,0.0015673951987435978,0.3949835900833866,1.1265905902166733,0.46538500145010553,0.4698714553522114,0.001778650380573068,0.35059679387382636,0.5105529288614353,0.301292454483034,0.3506008247480754,-0.029110175281087825,-0.29159009337941555,8.39338496,2.127443890842598,0,0,0,0,0,1,0,0,0,0,0
DVN,17.67,8.56,7.53,33.76,2023.0,9.0,250,-0.0007504889199401905,-0.18912320782492803,-0.7420660161928943,-0.1538170761771659,-0.15494695504587985,-0.0005392337381107253,0.2548586759693132,0.6216784096577364,0.17458604941289066,0.25486035433236565,-0.026329914014403683,-0.23943927800543777,23.785957376,3.1690953803249733,0,0,0,1,0,0,0,0,0,0,0
DXCM,5.35,10.62,8.08,24.05,2023.0,9.0,250,-0.0009503991878689706,-0.2395005953429806,-0.41133735564912227,-0.3195289960787562,-0.3216214600288022,-0.0007391440060395003,0.5822511841588978,0.49694476234374874,0.6347042842784566,0.5822485900047422,-0.04059591808147574,-0.5443218128115372,25.68224768,3.2458000014712924,0,0,0,0,0,1,0,0,0,0,0
EA,0.13,8.42,4.73,13.29,2023.0,9.0,250,0.0007701633727444533,0.19408116993160224,1.1309225769131914,0.2594989727153949,0.261825791753592,0.0009814185545739182,0.17161435063187658,0.6357858503593783,0.11400134302203528,0.17161313594193084,-0.015409799722746803,-0.1305796930891387,51.001643008,3.9318578480485438,1,0,0,0,0,0,0,0,0,0,0
EBAY,2.74,7.65,7.21,17.6,2023.0,9.0,250,0.0009883924276183722,0.2490748917598298,1.0186013483992056,0.3104212965336035,0.3132585290000476,0.0011996476094478386,0.24452072889634147,0.7272719063533022,0.1422803243752789,0.2445263715302029,-0.022815560474226754,-0.14744164031292442,37.68879104,3.629362730351743,0,1,0,0,0,0,0,0,0,0,0
ECL,8.54,6.05,5.27,19.86,2023.0,9.0,250,0.0011742612597629633,0.2959138374602668,1.4695517602863157,0.38576900331042396,0.389390642566503,0.0013855164415924363,0.20136031263459458,0.5743626899328097,0.14541010845914232,0.20136333095379594,-0.014533346240293444,-0.1436497295911923,73.654550528,4.299385926851975,0,0,0,0,0,0,0,0,0,0,0
ED,6.86,10.86,6.08,23.81,2023.0,9.0,250,0.0004068218437413672,0.10251910462282454,0.5863215174209585,0.14951895090685818,0.15080108982851992,0.0006180770255708396,0.174848530955147,0.09422737664235718,0.12628077518198919,0.17485134278164208,-0.02007347024899116,-0.11647537158199882,34.8663808,3.5515230640763296,0,0,0,0,0,0,0,0,0,0,1
EFX,0.08,16.3,6.78,23.16,2023.0,9.0,250,0.0015482654502770486,0.39016289346981625,1.30618850830113,0.48493933261039834,0.4896436187514883,0.001759520632106518,0.2986988188343696,1.2303907025925782,0.20941836643083406,0.2987033578922498,-0.027105026614359238,-0.2097664394087352,26.057476096,3.260304717275072,0,0,0,0,0,0,1,0,0,0,0
EG,1.39,6.67,9.91,17.96,2023.0,9.0,250,0.00019350345226850808,0.048762869971664034,0.20375077107295372,0.07521930745508021,0.075843327676818,0.0004047586340979742,0.23932783711012004,0.4055193865255158,0.20146427091878594,0.239326063478819,-0.02130004551482295,-0.15412816146293523,13.011938304,2.5658672671304514,0,0,0,0,1,0,0,0,0,0,0
EIX,10.98,11.42,5.11,27.51,2023.0,9.0,250,0.0008325165763701786,0.209794177245285,1.0384430753440101,0.2721823435232602,0.2746347626706962,0.0010437717581996467,0.20202160470981542,0.44593260390042716,0.1253365862729564,0.20202761444173095,-0.020855822465210155,-0.15190049333056918,22.355007488,3.10705034464451,0,0,0,0,0,0,0,0,0,0,1
EL,6.95,11.05,7.48,25.48,2023.0,9.0,250,-0.0020946694244705546,-0.5278566949665797,-1.2116223141106797,-0.4331477712306395,-0.43571615437891387,-0.0018834142426410894,0.43565805654234663,1.0905590586501932,0.34574952750253357,0.435661087468517,-0.03569816578294156,-0.46482899963659813,37.884674048,3.634546651624535,0,0,1,0,0,0,0,0,0,0,0
ELV,0.07,6.03,5.29,11.38,2023.0,9.0,250,0.0007801801407706039,0.1966053954741922,1.0434598497268843,0.2588498768066183,0.26117029568542494,0.0009914353226000733,0.1884160561623835,0.3788151370199659,0.1406317067743748,0.18841682842483282,-0.015054730097124654,-0.09585280060591563,74.477723648,4.310500069236439,0,0,0,0,0,1,0,0,0,0,0
EMN,12.84,5.85,6.59,25.27,2023.0,9.0,250,0.0005941092315559745,0.14971552635210558,0.6456260382961589,0.19090279009872813,0.19256847077304484,0.0008053644133854418,0.23188846516288947,0.8540235472711356,0.15112123102224218,0.23189202025868216,-0.023362805871548493,-0.16539717635837678,7.0656384,1.95524337298837,0,0,0,0,0,0,0,0,0,0,0
EMR,8.77,13.05,6.55,28.36,2023.0,9.0,250,0.00016274756254090603,0.04101238576030832,0.16578134549463294,0.06540640255222963,0.06594654129996802,0.00037400274437037395,0.24738610143818834,1.0188368267381613,0.18449944959398096,0.24738842381778153,-0.02049197076239066,-0.16261463266106013,77.323091968,4.347992642780106,0,0,0,0,0,0,1,0,0,0,0
EOG,20.16,6.67,7.33,34.16,2023.0,9.0,250,-0.0001721858000221071,-0.043390821605570985,-0.18773693402405214,-0.016490979338652845,-0.016621804632392934,3.906938180736497e-05,0.23112418912495106,0.3207300170661597,0.1502228598504496,0.231125653729979,-0.02350403240175855,-0.19511117254103183,61.244080128,4.114867193782402,0,0,0,1,0,0,0,0,0,0,0
EQIX,3.44,5.31,5.13,13.88,2023.0,9.0,250,0.0002009298730162889,0.050634328000104804,0.1960319044674382,0.073104183033877,0.07371006169151206,0.00041218505484575676,0.2582940987838499,0.9896995156987922,0.14433719602645187,0.25829636322548405,-0.023933174259747073,-0.24182951827410576,72.812838912,4.287892298334595,0,0,0,0,0,0,0,1,0,0,0
EQR,2.98,2.87,6.05,11.91,2023.0,9.0,250,0.0005004283408648873,0.1261079418979516,0.6129990377911577,0.1699999570846631,0.17147043506498183,0.0007116835226943573,0.20571687278190992,0.6821691767632478,0.12018435467399798,0.20572290350138406,-0.02017827401398156,-0.16630095199418538,24.030889984,3.179340085433751,0,0,0,0,0,0,0,1,0,0,0
EQT,17.66,10.08,7.95,35.69,2023.0,9.0,250,-0.0011188893836964699,-0.2819601246915104,-0.8820382507351452,-0.24219815928352828,-0.24387760532231972,-0.0009076342018670005,0.3196680200854552,0.7478314029467551,0.19520592503706022,0.3196688176011726,-0.03152512904900861,-0.32446336628257677,37.868384256,3.6341165754634983,0,0,0,1,0,0,0,0,0,0,0
ES,4.67,8.56,5.39,18.62,2023.0,9.0,250,0.0002055412130180564,0.051796385680550214,0.19355698477680247,0.07105471207687586,0.07164304437162983,0.00041679639484752234,0.26759742942488257,0.41062948454526166,0.19011121143950624,0.26760277207396316,-0.023566605779016363,-0.18590941811069434,25.040123904,3.2204794944624666,0,0,0,0,0,0,0,0,0,0,1
ESS,3.46,2.84,6.13,12.44,2023.0,9.0,250,0.0008435075275988788,0.21256389695491745,0.9606232278133683,0.2705877531003129,0.27302432507693597,0.0010547627094283476,0.22127225488809463,0.7957488164765709,0.11889375926313216,0.2212770738833465,-0.0217022371974183,-0.1300706379749884,17.638014976,2.8700565145414876,0,0,0,0,0,0,0,1,0,0,0
ETN,5.46,6.76,5.72,17.94,2023.0,9.0,250,0.0010367081258927935,0.26125044772498396,0.929922048010671,0.3135190442971172,0.3163878489951344,0.0012479633077222623,0.28093573679207523,1.5163943623230023,0.21595115272525928,0.28093800795869084,-0.028055947591326427,-0.20056329812205248,131.451035648,4.8786344297907265,0,0,0,0,0,0,1,0,0,0,0
ETR,14.04,7.3,5.32,26.67,2023.0,9.0,250,0.0008445714511296427,0.21283200568466995,1.1294129213446649,0.2793089583037547,0.2818323994159808,0.001055826632959111,0.18844258706471292,0.34822119674200275,0.12939924086536364,0.1884448120456023,-0.018665151869448785,-0.10032391329399223,42.078359552,3.739533583639139,0,0,0,0,0,0,0,0,0,0,1
EW,2.86,8.08,7.63,18.57,2023.0,9.0,250,-0.0001612584759220021,-0.040637135932344526,-0.0967728388080222,-0.08405339617444985,-0.08469651073497231,4.9996705907467856e-05,0.4199218254984271,0.9857193956327773,0.4545028942474564,0.4199229497954525,-0.02368399586522756,-0.37526159179384866,50.602151936,3.9239941037685604,0,0,0,0,0,1,0,0,0,0,0
